ano,semana,promocao,feriado,vendas,preco_unitario,media_movel_3s,venda_anterior,categoria_Brinquedos,categoria_Eletrônicos,categoria_Higiene,categoria_Vestuário,loja_id_L002,loja_id_L003,loja_id_L004,loja_id_L005,produto_id_P002,produto_id_P003,produto_id_P004,produto_id_P005,produto_id_P006,produto_id_P007,produto_id_P008,produto_id_P009,produto_id_P010
2024,6,0,0,188,74.72,156.0,122.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,6,1,0,195,40.48,159.33333333333334,79.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024,6,0,0,55,111.35,89.33333333333333,59.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024,6,0,0,163,115.33,147.0,138.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,6,0,0,205,111.93,118.0,82.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024,6,0,0,83,177.11,91.0,151.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,6,0,0,79,22.73,109.66666666666667,121.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024,6,1,0,66,35.44,102.66666666666667,168.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,6,0,0,77,72.83,96.0,66.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2024,6,0,0,160,161.0,155.66666666666666,131.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2024,6,0,0,41,181.48,99.66666666666667,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,6,0,0,140,138.37,84.33333333333333,81.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024,6,1,0,124,60.91,172.33333333333334,179.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,6,0,0,162,52.83,128.33333333333334,141.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,6,0,0,31,156.24,36.666666666666664,31.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024,6,0,1,36,114.91,58.666666666666664,34.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,6,0,0,111,193.83,86.33333333333333,35.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024,6,0,0,180,173.3,154.0,229.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2024,6,0,0,90,62.11,83.33333333333333,18.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2024,6,0,1,121,97.94,93.66666666666667,120.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2024,6,0,0,71,154.46,110.0,123.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2024,6,0,0,203,98.22,136.33333333333334,171.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024,6,0,0,126,23.64,192.66666666666666,295.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024,6,0,0,154,108.29,140.0,119.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,6,0,0,133,79.0,82.66666666666667,38.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024,6,0,0,197,155.83,120.33333333333333,118.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,6,0,0,147,170.13,125.33333333333333,174.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,6,0,0,29,118.1,107.66666666666667,242.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2024,6,0,0,81,117.46,83.0,89.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2024,6,0,1,101,190.71,189.33333333333334,233.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2024,7,0,0,185,30.04,155.0,197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,7,0,0,58,81.43,112.0,208.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,7,0,0,224,19.58,137.0,104.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,7,0,0,126,136.38,103.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,7,0,0,52,131.28,105.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,7,0,0,176,131.64,151.33333333333334,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,7,0,0,32,60.23,109.66666666666667,24.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,7,0,1,203,178.29,212.0,241.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,1,0,201,100.4,133.0,141.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,7,0,0,163,128.41,100.0,61.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,7,0,0,72,50.86,103.33333333333333,218.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,0,0,88,52.43,55.333333333333336,30.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,7,0,0,78,108.35,144.33333333333334,190.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024,7,1,0,154,80.92,182.0,71.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024,7,0,0,47,44.01,75.0,122.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024,7,1,0,220,63.39,138.66666666666666,172.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024,7,0,0,45,96.75,120.33333333333333,163.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,7,0,0,119,159.28,104.0,53.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2024,7,0,1,84,131.09,86.0,123.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
2024,7,1,0,150,41.17,122.0,101.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2024,7,0,1,308,185.05,180.66666666666666,83.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,7,1,0,309,41.85,198.66666666666666,205.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024,7,0,0,103,102.18,134.66666666666666,163.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,7,0,0,49,14.31,113.33333333333333,160.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024,7,0,0,109,103.94,139.66666666666666,188.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,7,1,0,68,62.05,60.666666666666664,55.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024,7,1,0,198,83.05,144.0,66.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,7,0,1,155,139.84,118.33333333333333,79.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024,7,0,0,166,178.94,103.0,77.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2024,7,0,0,104,190.22,126.0,195.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2024,7,0,0,141,12.32,67.66666666666667,31.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024,7,0,0,184,126.98,110.0,111.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024,7,0,0,190,81.83,107.0,41.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,7,0,0,77,33.91,126.66666666666667,124.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,7,0,0,173,84.79,131.33333333333334,140.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024,7,0,0,22,100.1,43.333333333333336,90.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024,7,1,0,101,111.44,57.0,36.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,7,1,0,153,47.0,152.0,162.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,7,0,0,228,73.09,212.33333333333334,180.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2024,7,1,0,295,175.76,178.66666666666666,121.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2024,7,0,0,92,47.15,155.33333333333334,203.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024,7,0,0,68,37.85,87.33333333333333,71.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2024,7,0,0,118,56.57,179.66666666666666,126.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024,7,0,0,117,37.12,150.33333333333334,101.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024,7,1,0,182,56.14,117.33333333333333,81.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024,7,1,0,217,60.58,177.33333333333334,197.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,7,0,0,119,182.16,130.0,29.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2024,7,1,0,128,113.31,133.66666666666666,154.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,7,0,0,52,40.84,124.33333333333333,147.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,7,1,0,50,79.28,73.66666666666667,133.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2024,8,0,0,106,113.12,124.0,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,8,0,0,259,199.95,178.33333333333334,176.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,8,0,0,147,49.01,163.0,201.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,8,0,0,192,32.97,82.66666666666667,32.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,8,0,1,256,156.11,132.66666666666666,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,8,0,0,53,191.7,145.0,185.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,8,0,1,136,165.29,120.0,163.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,8,1,0,138,148.23,155.33333333333334,224.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,8,0,0,184,53.36,93.0,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,8,1,0,67,154.2,170.33333333333334,203.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,8,0,0,46,184.62,99.0,150.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024,8,0,0,93,192.6,88.33333333333333,119.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024,8,0,0,240,59.04,176.66666666666666,72.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,8,0,0,98,129.3,101.66666666666667,84.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024,8,0,0,147,104.9,118.33333333333333,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,8,1,0,120,189.02,170.66666666666666,220.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024,8,0,0,67,131.9,61.666666666666664,88.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,8,0,0,192,148.76,120.33333333333333,47.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024,8,0,0,108,79.18,111.0,154.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024,8,0,0,42,169.61,103.33333333333333,78.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024,8,0,0,166,117.75,96.33333333333333,68.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024,8,1,0,275,88.63,222.0,308.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,8,1,1,288,96.25,177.0,166.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024,8,0,0,120,53.12,128.66666666666666,103.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,8,1,0,154,113.08,121.0,49.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024,8,0,0,127,15.14,142.0,104.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024,8,0,0,22,126.07,106.33333333333333,109.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,8,0,0,58,142.3,190.66666666666666,309.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024,8,1,0,174,24.83,146.0,198.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,8,0,0,127,128.2,120.33333333333333,155.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024,8,0,0,191,44.45,130.66666666666666,77.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,8,0,0,60,192.27,118.33333333333333,184.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024,8,1,0,35,54.02,116.66666666666667,153.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,8,0,0,79,154.73,72.0,101.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,8,0,0,57,173.27,96.0,190.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,8,0,0,106,124.94,139.66666666666666,173.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024,8,0,0,60,121.17,156.0,228.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024,8,0,0,59,146.03,57.0,22.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024,8,0,0,109,87.83,175.0,295.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2024,8,0,1,143,142.98,105.0,141.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2024,8,0,0,65,30.88,88.0,52.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,8,0,0,211,68.26,119.66666666666667,119.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2024,8,0,0,253,172.0,130.66666666666666,68.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2024,8,0,0,166,133.7,128.0,117.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024,8,0,1,64,107.73,102.66666666666667,118.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024,8,1,0,149,44.21,148.0,92.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024,8,1,0,56,165.33,79.66666666666667,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024,8,0,0,59,16.01,113.66666666666667,128.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,8,0,0,176,86.17,146.33333333333334,182.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2024,8,0,0,129,148.51,181.0,217.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,9,0,0,63,68.66,137.0,147.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,9,0,0,42,191.05,92.66666666666667,184.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,9,0,0,138,26.59,145.66666666666666,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,9,0,1,150,75.52,177.33333333333334,256.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,9,1,0,180,186.49,139.33333333333334,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,9,0,0,148,41.79,194.33333333333334,259.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,9,0,0,152,115.51,171.33333333333334,138.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,9,0,0,143,15.37,122.33333333333333,192.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,9,0,0,178,47.23,114.0,106.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,9,1,0,47,52.39,105.66666666666667,67.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,9,0,0,153,154.5,164.33333333333334,120.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024,9,0,0,62,26.78,84.66666666666667,147.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,9,1,0,224,183.95,126.33333333333333,67.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,9,0,0,59,107.46,123.66666666666667,240.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,9,0,0,15,185.85,70.33333333333333,46.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024,9,0,0,130,98.99,104.0,98.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024,9,1,0,156,51.63,131.66666666666666,192.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2024,9,0,0,74,111.06,112.0,108.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024,9,0,0,38,66.12,52.666666666666664,42.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024,9,0,0,88,72.1,100.0,93.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2024,9,0,0,64,56.12,65.0,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,9,0,0,222,150.11,198.0,174.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,9,0,0,232,191.13,228.66666666666666,288.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024,9,0,0,156,121.44,174.33333333333334,58.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024,9,0,0,242,151.43,158.66666666666666,166.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024,9,1,0,229,184.22,170.33333333333334,127.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024,9,0,0,83,160.4,104.66666666666667,127.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024,9,0,0,46,86.43,83.0,154.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024,9,0,0,44,72.14,209.0,275.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,9,0,1,146,161.73,123.0,120.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,9,0,0,197,119.1,148.0,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,9,0,0,40,127.88,73.33333333333333,79.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,9,0,0,18,90.51,99.0,106.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024,9,0,0,92,138.55,93.33333333333333,35.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,9,1,0,144,47.67,137.33333333333334,191.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,9,0,0,145,141.33,129.66666666666666,60.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024,9,1,0,158,123.34,147.33333333333334,143.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024,9,1,0,230,55.5,103.66666666666667,59.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024,9,0,0,42,115.67,148.66666666666666,109.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2024,9,0,0,24,39.08,104.0,60.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
2024,9,0,0,229,148.96,183.33333333333334,253.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2024,9,0,0,99,30.92,95.33333333333333,59.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,9,0,0,198,154.45,181.33333333333334,129.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,9,0,1,123,26.18,121.33333333333333,149.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024,9,0,0,230,47.16,186.66666666666666,211.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2024,9,0,0,55,98.44,79.0,64.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024,9,0,0,120,52.78,75.33333333333333,56.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024,9,1,0,256,131.01,204.66666666666666,176.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024,9,0,0,83,36.05,66.66666666666667,65.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,9,1,0,137,51.58,140.0,166.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2024,10,0,0,26,31.23,46.666666666666664,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,10,0,0,137,109.81,121.0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024,10,1,0,148,74.77,161.0,143.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,10,0,0,156,198.32,146.66666666666666,178.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2024,10,0,0,107,94.71,171.33333333333334,148.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,10,0,0,78,132.87,96.0,63.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,10,0,0,113,174.95,134.33333333333334,152.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024,10,0,0,29,160.45,145.0,150.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,10,0,0,115,162.25,129.66666666666666,138.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,10,0,1,28,182.98,87.0,180.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,10,0,0,92,68.31,100.33333333333333,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024,10,1,0,45,154.18,112.0,224.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2024,10,0,0,132,124.83,64.33333333333333,15.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2024,10,0,0,101,30.64,133.33333333333334,59.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,10,0,0,117,96.42,99.66666666666667,74.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2024,10,0,0,114,94.55,64.66666666666667,38.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024,10,0,0,125,133.23,117.66666666666667,130.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024,10,0,0,83,98.32,143.66666666666666,156.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2024,10,0,0,110,144.81,127.66666666666667,153.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2024,10,0,0,121,77.22,100.66666666666667,88.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2024,10,0,0,27,81.12,75.66666666666667,46.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024,10,0,0,90,168.11,58.666666666666664,64.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,10,0,0,31,39.21,81.66666666666667,156.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2024,10,0,0,121,44.77,176.33333333333334,242.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024,10,0,0,149,181.25,156.0,44.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2024,10,0,1,37,32.5,185.66666666666666,232.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2024,10,0,0,47,24.1,85.66666666666667,83.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2024,10,1,0,107,191.7,124.33333333333333,146.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024,10,1,0,255,181.71,217.0,222.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024,10,0,0,26,183.41,127.33333333333333,229.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2024,10,0,0,96,86.79,100.33333333333333,145.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024,10,0,0,72,84.65,63.666666666666664,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024,10,1,0,388,66.71,157.33333333333334,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024,10,0,0,174,161.03,142.66666666666666,197.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,10,0,0,65,166.31,133.33333333333334,144.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024,10,0,0,104,105.73,76.0,18.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024,10,0,0,71,71.57,66.0,92.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024,10,1,0,81,151.36,127.33333333333333,158.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2024,10,0,0,97,83.85,128.66666666666666,230.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024,10,1,0,166,22.96,105.66666666666667,42.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2024,10,0,0,175,29.63,159.33333333333334,137.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024,10,1,0,149,10.89,99.0,83.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,10,1,0,166,135.32,202.33333333333334,230.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2024,10,0,0,141,20.84,137.66666666666666,123.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2024,10,0,1,145,122.12,157.33333333333334,198.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2024,10,0,0,190,169.73,224.0,229.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2024,10,0,0,23,192.14,151.66666666666666,256.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024,10,0,0,67,100.75,62.0,55.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2024,10,0,0,53,74.35,76.33333333333333,120.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024,10,0,0,113,177.46,90.33333333333333,99.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,11,0,0,41,185.11,83.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
