data,loja_id,produto_id,categoria,vendas,preco_unitario,promocao,feriado
2024-01-28,L001,P001,Higiene,29,53.37,0,0
2024-01-28,L001,P002,Higiene,74,146.08,0,0
2024-01-28,L001,P003,Higiene,180,64.91,1,0
2024-01-28,L001,P004,Eletrônicos,18,41.12,0,0
2024-01-28,L001,P005,Higiene,157,94.28,1,0
2024-01-28,L001,P006,Eletrônicos,16,80.13,0,0
2024-01-28,L001,P007,Alimentos,206,185.55,0,0
2024-01-28,L001,P008,Vestuário,82,25.27,0,0
2024-01-28,L001,P009,Alimentos,279,149.62,1,0
2024-01-28,L001,P010,Higiene,197,34.98,0,0
2024-01-28,L002,P001,Brinquedos,26,134.55,0,0
2024-01-28,L002,P002,Brinquedos,111,50.88,0,0
2024-01-28,L002,P003,Higiene,99,76.88,0,0
2024-01-28,L002,P004,Brinquedos,163,85.65,1,0
2024-01-28,L002,P005,Eletrônicos,178,154.74,1,0
2024-01-28,L002,P006,Eletrônicos,209,43.08,1,0
2024-01-28,L002,P007,Alimentos,159,183.93,1,0
2024-01-28,L002,P008,Eletrônicos,101,59.48,0,0
2024-01-28,L002,P009,Vestuário,158,27.45,0,0
2024-01-28,L002,P010,Brinquedos,112,21.59,0,0
2024-01-28,L003,P001,Higiene,158,111.92,0,0
2024-01-28,L003,P002,Alimentos,67,53.52,0,0
2024-01-28,L003,P003,Alimentos,140,61.72,0,0
2024-01-28,L003,P004,Higiene,39,83.14,0,0
2024-01-28,L003,P005,Vestuário,145,17.57,1,0
2024-01-28,L003,P006,Vestuário,154,118.7,0,0
2024-01-28,L003,P007,Eletrônicos,74,16.26,0,0
2024-01-28,L003,P008,Brinquedos,129,131.46,0,0
2024-01-28,L003,P009,Eletrônicos,204,189.77,0,0
2024-01-28,L003,P010,Brinquedos,176,154.94,0,0
2024-01-28,L004,P001,Brinquedos,168,183.37,0,0
2024-01-28,L004,P002,Eletrônicos,40,117.43,1,0
2024-01-28,L004,P003,Vestuário,48,121.58,0,0
2024-01-28,L004,P004,Vestuário,214,25.08,1,0
2024-01-28,L004,P005,Brinquedos,113,176.94,0,0
2024-01-28,L004,P006,Vestuário,32,114.0,0,0
2024-01-28,L004,P007,Alimentos,53,92.89,0,0
2024-01-28,L004,P008,Brinquedos,142,110.26,0,0
2024-01-28,L004,P009,Eletrônicos,106,38.4,0,0
2024-01-28,L004,P010,Higiene,82,121.91,1,0
2024-01-28,L005,P001,Vestuário,55,32.54,0,0
2024-01-28,L005,P002,Vestuário,52,179.49,1,0
2024-01-28,L005,P003,Vestuário,136,67.93,1,0
2024-01-28,L005,P004,Vestuário,35,76.21,0,0
2024-01-28,L005,P005,Alimentos,157,107.14,1,0
2024-01-28,L005,P006,Brinquedos,147,178.07,1,0
2024-01-28,L005,P007,Brinquedos,79,54.68,0,0
2024-01-28,L005,P008,Higiene,77,105.22,0,0
2024-01-28,L005,P009,Higiene,234,69.68,0,0
2024-01-28,L005,P010,Vestuário,46,42.07,1,0
2024-02-04,L001,P001,Brinquedos,192,55.6,1,0
2024-02-04,L001,P002,Eletrônicos,70,162.0,0,0
2024-02-04,L001,P003,Eletrônicos,178,49.38,1,0
2024-02-04,L001,P004,Higiene,57,67.12,0,0
2024-02-04,L001,P005,Alimentos,83,169.54,0,0
2024-02-04,L001,P006,Alimentos,273,74.71,1,0
2024-02-04,L001,P007,Higiene,167,141.7,0,0
2024-02-04,L001,P008,Alimentos,220,98.84,1,0
2024-02-04,L001,P009,Alimentos,83,195.41,0,0
2024-02-04,L001,P010,Higiene,76,177.94,0,0
2024-02-04,L002,P001,Eletrônicos,20,148.63,0,0
2024-02-04,L002,P002,Alimentos,321,102.91,1,0
2024-02-04,L002,P003,Eletrônicos,48,25.51,1,0
2024-02-04,L002,P004,Eletrônicos,115,184.56,0,0
2024-02-04,L002,P005,Brinquedos,165,112.84,0,0
2024-02-04,L002,P006,Brinquedos,56,62.53,0,0
2024-02-04,L002,P007,Eletrônicos,24,153.9,0,0
2024-02-04,L002,P008,Alimentos,51,168.62,1,1
2024-02-04,L002,P009,Vestuário,140,178.4,0,0
2024-02-04,L002,P010,Alimentos,153,194.21,0,0
2024-02-04,L003,P001,Vestuário,122,29.9,0,0
2024-02-04,L003,P002,Eletrônicos,82,63.02,0,0
2024-02-04,L003,P003,Vestuário,138,45.01,0,0
2024-02-04,L003,P004,Vestuário,151,46.38,0,0
2024-02-04,L003,P005,Vestuário,66,187.5,0,1
2024-02-04,L003,P006,Vestuário,59,43.01,0,0
2024-02-04,L003,P007,Eletrônicos,168,17.01,0,0
2024-02-04,L003,P008,Higiene,121,30.18,0,1
2024-02-04,L003,P009,Eletrônicos,79,141.41,0,0
2024-02-04,L003,P010,Eletrônicos,131,143.7,0,0
2024-02-04,L004,P001,Brinquedos,90,100.82,0,0
2024-02-04,L004,P002,Vestuário,120,91.27,1,0
2024-02-04,L004,P003,Vestuário,31,91.49,0,0
2024-02-04,L004,P004,Higiene,179,165.22,0,0
2024-02-04,L004,P005,Brinquedos,35,99.73,0,0
2024-02-04,L004,P006,Eletrônicos,81,86.85,0,0
2024-02-04,L004,P007,Eletrônicos,229,103.09,0,0
2024-02-04,L004,P008,Vestuário,18,98.86,0,0
2024-02-04,L004,P009,Vestuário,34,41.31,0,0
2024-02-04,L004,P010,Higiene,141,139.96,0,1
2024-02-04,L005,P001,Higiene,174,38.56,0,0
2024-02-04,L005,P002,Alimentos,242,96.49,0,0
2024-02-04,L005,P003,Brinquedos,123,110.71,0,1
2024-02-04,L005,P004,Alimentos,171,20.64,0,0
2024-02-04,L005,P005,Higiene,295,162.69,1,0
2024-02-04,L005,P006,Vestuário,119,156.95,0,0
2024-02-04,L005,P007,Brinquedos,89,10.77,0,0
2024-02-04,L005,P008,Eletrônicos,38,197.31,0,0
2024-02-04,L005,P009,Eletrônicos,233,96.55,1,0
2024-02-04,L005,P010,Higiene,118,121.46,0,0
2024-02-11,L001,P001,Higiene,241,141.51,0,0
2024-02-11,L001,P002,Vestuário,208,12.8,0,0
2024-02-11,L001,P003,Vestuário,100,153.69,0,0
2024-02-11,L001,P004,Vestuário,141,85.43,0,1
2024-02-11,L001,P005,Eletrônicos,104,129.57,0,0
2024-02-11,L001,P006,Brinquedos,24,175.58,0,0
2024-02-11,L001,P007,Brinquedos,16,146.31,0,0
2024-02-11,L001,P008,Brinquedos,43,67.91,0,1
2024-02-11,L001,P009,Alimentos,197,195.06,1,0
2024-02-11,L001,P010,Brinquedos,61,24.3,1,0
2024-02-11,L002,P001,Brinquedos,218,31.93,0,1
2024-02-11,L002,P002,Higiene,71,51.61,0,0
2024-02-11,L002,P003,Brinquedos,30,129.57,0,0
2024-02-11,L002,P004,Brinquedos,101,44.49,0,0
2024-02-11,L002,P005,Brinquedos,190,122.08,1,0
2024-02-11,L002,P006,Higiene,122,64.32,0,0
2024-02-11,L002,P007,Brinquedos,172,30.24,0,0
2024-02-11,L002,P008,Higiene,123,189.75,0,0
2024-02-11,L002,P009,Brinquedos,53,163.24,0,0
2024-02-11,L002,P010,Higiene,163,82.7,0,0
2024-02-11,L003,P001,Alimentos,188,74.72,0,0
2024-02-11,L003,P002,Higiene,205,111.93,0,0
2024-02-11,L003,P003,Eletrônicos,163,115.33,0,0
2024-02-11,L003,P004,Higiene,83,177.11,0,0
2024-02-11,L003,P005,Vestuário,77,72.83,0,0
2024-02-11,L003,P006,Brinquedos,55,111.35,0,0
2024-02-11,L003,P007,Higiene,66,35.44,1,0
2024-02-11,L003,P008,Higiene,79,22.73,0,0
2024-02-11,L003,P009,Alimentos,195,40.48,1,0
2024-02-11,L003,P010,Vestuário,160,161.0,0,0
2024-02-11,L004,P001,Alimentos,41,181.48,0,0
2024-02-11,L004,P002,Vestuário,121,97.94,0,1
2024-02-11,L004,P003,Eletrônicos,31,156.24,0,0
2024-02-11,L004,P004,Alimentos,124,60.91,1,0
2024-02-11,L004,P005,Higiene,111,193.83,0,0
2024-02-11,L004,P006,Alimentos,140,138.37,0,0
2024-02-11,L004,P007,Vestuário,180,173.3,0,0
2024-02-11,L004,P008,Vestuário,90,62.11,0,0
2024-02-11,L004,P009,Eletrônicos,36,114.91,0,1
2024-02-11,L004,P010,Brinquedos,162,52.83,0,0
2024-02-11,L005,P001,Vestuário,147,170.13,0,0
2024-02-11,L005,P002,Vestuário,29,118.1,0,0
2024-02-11,L005,P003,Brinquedos,71,154.46,0,0
2024-02-11,L005,P004,Brinquedos,203,98.22,0,0
2024-02-11,L005,P005,Brinquedos,126,23.64,0,0
2024-02-11,L005,P006,Brinquedos,154,108.29,0,0
2024-02-11,L005,P007,Vestuário,81,117.46,0,0
2024-02-11,L005,P008,Eletrônicos,133,79.0,0,0
2024-02-11,L005,P009,Vestuário,101,190.71,0,1
2024-02-11,L005,P010,Higiene,197,155.83,0,0
2024-02-18,L001,P001,Eletrônicos,203,178.29,0,1
2024-02-18,L001,P002,Brinquedos,58,81.43,0,0
2024-02-18,L001,P003,Eletrônicos,176,131.64,0,0
2024-02-18,L001,P004,Eletrônicos,201,100.4,1,0
2024-02-18,L001,P005,Brinquedos,224,19.58,0,0
2024-02-18,L001,P006,Eletrônicos,32,60.23,0,0
2024-02-18,L001,P007,Brinquedos,126,136.38,0,0
2024-02-18,L001,P008,Brinquedos,52,131.28,0,0
2024-02-18,L001,P009,Alimentos,185,30.04,0,0
2024-02-18,L001,P010,Higiene,163,128.41,0,0
2024-02-18,L002,P001,Alimentos,72,50.86,0,0
2024-02-18,L002,P002,Brinquedos,154,80.92,1,0
2024-02-18,L002,P003,Alimentos,88,52.43,0,0
2024-02-18,L002,P004,Vestuário,150,41.17,1,0
2024-02-18,L002,P005,Brinquedos,78,108.35,0,0
2024-02-18,L002,P006,Eletrônicos,47,44.01,0,0
2024-02-18,L002,P007,Eletrônicos,220,63.39,1,0
2024-02-18,L002,P008,Vestuário,84,131.09,0,1
2024-02-18,L002,P009,Vestuário,119,159.28,0,0
2024-02-18,L002,P010,Higiene,45,96.75,0,0
2024-02-18,L003,P001,Eletrônicos,109,103.94,0,0
2024-02-18,L003,P002,Alimentos,309,41.85,1,0
2024-02-18,L003,P003,Brinquedos,103,102.18,0,0
2024-02-18,L003,P004,Alimentos,308,185.05,0,1
2024-02-18,L003,P005,Vestuário,166,178.94,0,0
2024-02-18,L003,P006,Eletrônicos,68,62.05,1,0
2024-02-18,L003,P007,Eletrônicos,198,83.05,1,0
2024-02-18,L003,P008,Higiene,155,139.84,0,1
2024-02-18,L003,P009,Vestuário,104,190.22,0,0
2024-02-18,L003,P010,Brinquedos,49,14.31,0,0
2024-02-18,L004,P001,Brinquedos,190,81.83,0,0
2024-02-18,L004,P002,Vestuário,295,175.76,1,0
2024-02-18,L004,P003,Alimentos,141,12.32,0,0
2024-02-18,L004,P004,Brinquedos,77,33.91,0,0
2024-02-18,L004,P005,Alimentos,184,126.98,0,0
2024-02-18,L004,P006,Brinquedos,173,84.79,0,0
2024-02-18,L004,P007,Vestuário,228,73.09,0,0
2024-02-18,L004,P008,Brinquedos,22,100.1,0,0
2024-02-18,L004,P009,Eletrônicos,101,111.44,1,0
2024-02-18,L004,P010,Higiene,153,47.0,1,0
2024-02-18,L005,P001,Vestuário,52,40.84,0,0
2024-02-18,L005,P002,Higiene,119,182.16,0,0
2024-02-18,L005,P003,Brinquedos,68,37.85,0,0
2024-02-18,L005,P004,Alimentos,92,47.15,0,0
2024-02-18,L005,P005,Eletrônicos,118,56.57,0,0
2024-02-18,L005,P006,Higiene,128,113.31,1,0
2024-02-18,L005,P007,Eletrônicos,182,56.14,1,0
2024-02-18,L005,P008,Vestuário,50,79.28,1,0
2024-02-18,L005,P009,Eletrônicos,117,37.12,0,0
2024-02-18,L005,P010,Eletrônicos,217,60.58,1,0
2024-02-25,L001,P001,Vestuário,67,154.2,1,0
2024-02-25,L001,P002,Alimentos,106,113.12,0,0
2024-02-25,L001,P003,Alimentos,259,199.95,0,0
2024-02-25,L001,P004,Alimentos,147,49.01,0,0
2024-02-25,L001,P005,Higiene,138,148.23,1,0
2024-02-25,L001,P006,Alimentos,192,32.97,0,0
2024-02-25,L001,P007,Alimentos,256,156.11,0,1
2024-02-25,L001,P008,Vestuário,184,53.36,0,0
2024-02-25,L001,P009,Eletrônicos,53,191.7,0,0
2024-02-25,L001,P010,Higiene,136,165.29,0,1
2024-02-25,L002,P001,Brinquedos,240,59.04,0,0
2024-02-25,L002,P002,Higiene,108,79.18,0,0
2024-02-25,L002,P003,Eletrônicos,67,131.9,0,0
2024-02-25,L002,P004,Alimentos,46,184.62,0,0
2024-02-25,L002,P005,Higiene,42,169.61,0,0
2024-02-25,L002,P006,Eletrônicos,192,148.76,0,0
2024-02-25,L002,P007,Brinquedos,120,189.02,1,0
2024-02-25,L002,P008,Brinquedos,98,129.3,0,0
2024-02-25,L002,P009,Alimentos,93,192.6,0,0
2024-02-25,L002,P010,Brinquedos,147,104.9,0,0
2024-02-25,L003,P001,Higiene,22,126.07,0,0
2024-02-25,L003,P002,Higiene,58,142.3,0,0
2024-02-25,L003,P003,Brinquedos,120,53.12,0,0
2024-02-25,L003,P004,Alimentos,275,88.63,1,0
2024-02-25,L003,P005,Alimentos,288,96.25,1,1
2024-02-25,L003,P006,Alimentos,166,117.75,0,0
2024-02-25,L003,P007,Higiene,174,24.83,1,0
2024-02-25,L003,P008,Vestuário,127,128.2,0,0
2024-02-25,L003,P009,Eletrônicos,127,15.14,0,0
2024-02-25,L003,P010,Brinquedos,154,113.08,1,0
2024-02-25,L004,P001,Higiene,57,173.27,0,0
2024-02-25,L004,P002,Vestuário,109,87.83,0,0
2024-02-25,L004,P003,Vestuário,143,142.98,0,1
2024-02-25,L004,P004,Alimentos,191,44.45,0,0
2024-02-25,L004,P005,Alimentos,60,192.27,0,0
2024-02-25,L004,P006,Higiene,106,124.94,0,0
2024-02-25,L004,P007,Higiene,60,121.17,0,0
2024-02-25,L004,P008,Higiene,59,146.03,0,0
2024-02-25,L004,P009,Eletrônicos,79,154.73,0,0
2024-02-25,L004,P010,Brinquedos,35,54.02,1,0
2024-02-25,L005,P001,Alimentos,65,30.88,0,0
2024-02-25,L005,P002,Alimentos,211,68.26,0,0
2024-02-25,L005,P003,Alimentos,253,172.0,0,0
2024-02-25,L005,P004,Eletrônicos,149,44.21,1,0
2024-02-25,L005,P005,Eletrônicos,64,107.73,0,1
2024-02-25,L005,P006,Vestuário,59,16.01,0,0
2024-02-25,L005,P007,Vestuário,176,86.17,0,0
2024-02-25,L005,P008,Eletrônicos,56,165.33,1,0
2024-02-25,L005,P009,Brinquedos,166,133.7,0,0
2024-02-25,L005,P010,Vestuário,129,148.51,0,0
2024-03-03,L001,P001,Higiene,47,52.39,1,0
2024-03-03,L001,P002,Eletrônicos,178,47.23,0,0
2024-03-03,L001,P003,Brinquedos,148,41.79,0,0
2024-03-03,L001,P004,Alimentos,63,68.66,0,0
2024-03-03,L001,P005,Brinquedos,152,115.51,0,0
2024-03-03,L001,P006,Brinquedos,143,15.37,0,0
2024-03-03,L001,P007,Alimentos,150,75.52,0,1
2024-03-03,L001,P008,Alimentos,42,191.05,0,0
2024-03-03,L001,P009,Alimentos,180,186.49,1,0
2024-03-03,L001,P010,Alimentos,138,26.59,0,0
2024-03-03,L002,P001,Eletrônicos,59,107.46,0,0
2024-03-03,L002,P002,Higiene,74,111.06,0,0
2024-03-03,L002,P003,Brinquedos,224,183.95,1,0
2024-03-03,L002,P004,Eletrônicos,15,185.85,0,0
2024-03-03,L002,P005,Higiene,38,66.12,0,0
2024-03-03,L002,P006,Eletrônicos,156,51.63,1,0
2024-03-03,L002,P007,Alimentos,153,154.5,0,0
2024-03-03,L002,P008,Eletrônicos,130,98.99,0,0
2024-03-03,L002,P009,Vestuário,88,72.1,0,0
2024-03-03,L002,P010,Brinquedos,62,26.78,0,0
2024-03-03,L003,P001,Alimentos,64,56.12,0,0
2024-03-03,L003,P002,Eletrônicos,156,121.44,0,0
2024-03-03,L003,P003,Vestuário,146,161.73,0,1
2024-03-03,L003,P004,Vestuário,44,72.14,0,0
2024-03-03,L003,P005,Brinquedos,232,191.13,0,0
2024-03-03,L003,P006,Eletrônicos,242,151.43,0,0
2024-03-03,L003,P007,Alimentos,222,150.11,0,0
2024-03-03,L003,P008,Eletrônicos,229,184.22,1,0
2024-03-03,L003,P009,Higiene,83,160.4,0,0
2024-03-03,L003,P010,Higiene,46,86.43,0,0
2024-03-03,L004,P001,Alimentos,197,119.1,0,0
2024-03-03,L004,P002,Vestuário,42,115.67,0,0
2024-03-03,L004,P003,Higiene,158,123.34,1,0
2024-03-03,L004,P004,Eletrônicos,144,47.67,1,0
2024-03-03,L004,P005,Higiene,145,141.33,0,0
2024-03-03,L004,P006,Eletrônicos,18,90.51,0,0
2024-03-03,L004,P007,Vestuário,24,39.08,0,0
2024-03-03,L004,P008,Higiene,230,55.5,1,0
2024-03-03,L004,P009,Alimentos,40,127.88,0,0
2024-03-03,L004,P010,Eletrônicos,92,138.55,0,0
2024-03-03,L005,P001,Vestuário,83,36.05,0,0
2024-03-03,L005,P002,Eletrônicos,230,47.16,0,0
2024-03-03,L005,P003,Alimentos,229,148.96,0,0
2024-03-03,L005,P004,Brinquedos,123,26.18,0,1
2024-03-03,L005,P005,Higiene,55,98.44,0,0
2024-03-03,L005,P006,Alimentos,99,30.92,0,0
2024-03-03,L005,P007,Higiene,256,131.01,1,0
2024-03-03,L005,P008,Higiene,120,52.78,0,0
2024-03-03,L005,P009,Vestuário,137,51.58,1,0
2024-03-03,L005,P010,Alimentos,198,154.45,0,0
2024-03-10,L001,P001,Alimentos,26,31.23,0,0
2024-03-10,L001,P002,Brinquedos,156,198.32,0,0
2024-03-10,L001,P003,Brinquedos,107,94.71,0,0
2024-03-10,L001,P004,Higiene,78,132.87,0,0
2024-03-10,L001,P005,Higiene,113,174.95,0,0
2024-03-10,L001,P006,Alimentos,148,74.77,1,0
2024-03-10,L001,P007,Higiene,29,160.45,0,0
2024-03-10,L001,P008,Alimentos,137,109.81,0,0
2024-03-10,L001,P009,Vestuário,28,182.98,0,1
2024-03-10,L001,P010,Higiene,115,162.25,0,0
2024-03-10,L002,P001,Eletrônicos,101,30.64,0,0
2024-03-10,L002,P002,Eletrônicos,117,96.42,0,0
2024-03-10,L002,P003,Alimentos,45,154.18,1,0
2024-03-10,L002,P004,Brinquedos,132,124.83,0,0
2024-03-10,L002,P005,Eletrônicos,114,94.55,0,0
2024-03-10,L002,P006,Vestuário,83,98.32,0,0
2024-03-10,L002,P007,Vestuário,110,144.81,0,0
2024-03-10,L002,P008,Eletrônicos,125,133.23,0,0
2024-03-10,L002,P009,Vestuário,121,77.22,0,0
2024-03-10,L002,P010,Alimentos,92,68.31,0,0
2024-03-10,L003,P001,Brinquedos,90,168.11,0,0
2024-03-10,L003,P002,Brinquedos,31,39.21,0,0
2024-03-10,L003,P003,Higiene,107,191.7,1,0
2024-03-10,L003,P004,Eletrônicos,149,181.25,0,0
2024-03-10,L003,P005,Eletrônicos,37,32.5,0,1
2024-03-10,L003,P006,Brinquedos,121,44.77,0,0
2024-03-10,L003,P007,Higiene,255,181.71,1,0
2024-03-10,L003,P008,Vestuário,26,183.41,0,0
2024-03-10,L003,P009,Higiene,47,24.1,0,0
2024-03-10,L003,P010,Alimentos,27,81.12,0,0
2024-03-10,L004,P001,Brinquedos,174,161.03,0,0
2024-03-10,L004,P002,Higiene,166,22.96,1,0
2024-03-10,L004,P003,Eletrônicos,81,151.36,1,0
2024-03-10,L004,P004,Brinquedos,65,166.31,0,0
2024-03-10,L004,P005,Alimentos,96,86.79,0,0
2024-03-10,L004,P006,Brinquedos,104,105.73,0,0
2024-03-10,L004,P007,Alimentos,388,66.71,1,0
2024-03-10,L004,P008,Higiene,97,83.85,0,0
2024-03-10,L004,P009,Alimentos,72,84.65,0,0
2024-03-10,L004,P010,Brinquedos,71,71.57,0,0
2024-03-10,L005,P001,Alimentos,149,10.89,1,0
2024-03-10,L005,P002,Alimentos,166,135.32,1,0
2024-03-10,L005,P003,Eletrônicos,190,169.73,0,0
2024-03-10,L005,P004,Brinquedos,141,20.84,0,0
2024-03-10,L005,P005,Higiene,67,100.75,0,0
2024-03-10,L005,P006,Vestuário,113,177.46,0,0
2024-03-10,L005,P007,Eletrônicos,23,192.14,0,0
2024-03-10,L005,P008,Higiene,53,74.35,0,0
2024-03-10,L005,P009,Alimentos,175,29.63,0,0
2024-03-10,L005,P010,Brinquedos,145,122.12,0,1
2024-03-17,L001,P001,Brinquedos,26,87.87,0,0
2024-03-17,L001,P002,Eletrônicos,134,35.3,0,0
2024-03-17,L001,P003,Vestuário,47,181.2,0,0
2024-03-17,L001,P004,Higiene,20,158.34,0,0
2024-03-17,L001,P005,Higiene,170,74.94,0,0
2024-03-17,L001,P006,Eletrônicos,194,79.5,1,0
2024-03-17,L001,P007,Eletrônicos,234,118.59,0,0
2024-03-17,L001,P008,Higiene,162,33.61,0,0
2024-03-17,L001,P009,Alimentos,41,185.11,0,0
2024-03-17,L001,P010,Brinquedos,88,157.23,0,0
2024-03-17,L002,P001,Brinquedos,153,177.27,1,0
2024-03-17,L002,P002,Brinquedos,271,166.15,1,0
2024-03-17,L002,P003,Higiene,186,91.24,0,0
2024-03-17,L002,P004,Higiene,279,150.51,0,1
2024-03-17,L002,P005,Higiene,60,71.8,0,0
2024-03-17,L002,P006,Higiene,123,40.75,0,0
2024-03-17,L002,P007,Higiene,191,166.2,0,0
2024-03-17,L002,P008,Alimentos,53,191.28,0,0
2024-03-17,L002,P009,Brinquedos,173,189.17,1,0
2024-03-17,L002,P010,Alimentos,246,49.55,0,1
2024-03-17,L003,P001,Brinquedos,87,45.01,0,0
2024-03-17,L003,P002,Brinquedos,63,174.38,0,1
2024-03-17,L003,P003,Brinquedos,65,29.67,0,0
2024-03-17,L003,P004,Vestuário,183,164.42,0,0
2024-03-17,L003,P005,Eletrônicos,93,19.44,0,0
2024-03-17,L003,P006,Higiene,143,90.23,0,0
2024-03-17,L003,P007,Eletrônicos,162,97.45,1,0
2024-03-17,L003,P008,Vestuário,138,78.29,0,0
2024-03-17,L003,P009,Higiene,164,167.02,0,0
2024-03-17,L003,P010,Brinquedos,166,84.23,1,0
2024-03-17,L004,P001,Higiene,142,92.71,0,0
2024-03-17,L004,P002,Vestuário,117,158.87,0,0
2024-03-17,L004,P003,Eletrônicos,163,186.4,0,0
2024-03-17,L004,P004,Brinquedos,218,187.49,1,0
2024-03-17,L004,P005,Brinquedos,186,138.06,0,0
2024-03-17,L004,P006,Brinquedos,171,65.45,0,1
2024-03-17,L004,P007,Higiene,91,12.16,0,0
2024-03-17,L004,P008,Brinquedos,232,63.93,1,1
2024-03-17,L004,P009,Alimentos,87,127.48,1,0
2024-03-17,L004,P010,Brinquedos,24,19.74,1,0
2024-03-17,L005,P001,Alimentos,77,42.47,0,0
2024-03-17,L005,P002,Brinquedos,110,114.13,0,0
2024-03-17,L005,P003,Alimentos,134,100.04,0,0
2024-03-17,L005,P004,Brinquedos,172,42.82,1,0
2024-03-17,L005,P005,Alimentos,66,93.82,0,0
2024-03-17,L005,P006,Alimentos,184,36.78,0,0
2024-03-17,L005,P007,Brinquedos,98,80.81,0,0
2024-03-17,L005,P008,Brinquedos,83,112.44,0,0
2024-03-17,L005,P009,Vestuário,153,92.91,0,0
2024-03-17,L005,P010,Eletrônicos,92,15.05,0,0
2024-03-24,L001,P001,Vestuário,134,122.28,0,0
2024-03-24,L001,P002,Brinquedos,63,163.68,0,0
2024-03-24,L001,P003,Vestuário,24,197.38,0,0
2024-03-24,L001,P004,Vestuário,53,171.19,0,0
2024-03-24,L001,P005,Higiene,126,150.28,0,0
2024-03-24,L001,P006,Brinquedos,116,117.51,0,0
2024-03-24,L001,P007,Vestuário,37,109.33,0,0
2024-03-24,L001,P008,Higiene,188,21.77,1,0
2024-03-24,L001,P009,Brinquedos,58,38.18,0,0
2024-03-24,L001,P010,Alimentos,55,177.81,0,0
2024-03-24,L002,P001,Brinquedos,23,44.02,0,0
2024-03-24,L002,P002,Eletrônicos,73,81.46,0,0
2024-03-24,L002,P003,Eletrônicos,23,49.48,0,1
2024-03-24,L002,P004,Eletrônicos,129,188.08,0,0
2024-03-24,L002,P005,Eletrônicos,119,67.5,0,0
2024-03-24,L002,P006,Vestuário,35,80.59,0,0
2024-03-24,L002,P007,Brinquedos,83,109.19,0,0
2024-03-24,L002,P008,Alimentos,105,102.17,0,0
2024-03-24,L002,P009,Eletrônicos,63,12.28,1,0
2024-03-24,L002,P010,Brinquedos,99,94.94,0,1
2024-03-24,L003,P001,Eletrônicos,81,61.38,1,0
2024-03-24,L003,P002,Vestuário,137,186.65,0,0
2024-03-24,L003,P003,Eletrônicos,99,199.95,0,0
2024-03-24,L003,P004,Alimentos,237,198.4,0,0
2024-03-24,L003,P005,Higiene,112,76.46,0,0
2024-03-24,L003,P006,Higiene,61,193.41,0,0
2024-03-24,L003,P007,Higiene,67,27.79,1,0
2024-03-24,L003,P008,Vestuário,108,174.59,0,0
2024-03-24,L003,P009,Eletrônicos,29,165.78,0,0
2024-03-24,L003,P010,Vestuário,78,16.24,0,0
2024-03-24,L004,P001,Vestuário,45,177.29,0,0
2024-03-24,L004,P002,Higiene,194,101.41,0,0
2024-03-24,L004,P003,Eletrônicos,81,19.48,0,0
2024-03-24,L004,P004,Brinquedos,194,120.25,0,0
2024-03-24,L004,P005,Eletrônicos,43,187.79,0,1
2024-03-24,L004,P006,Higiene,54,147.51,0,1
2024-03-24,L004,P007,Eletrônicos,90,37.14,0,0
2024-03-24,L004,P008,Alimentos,258,106.17,0,0
2024-03-24,L004,P009,Vestuário,195,22.68,0,0
2024-03-24,L004,P010,Brinquedos,295,165.49,1,0
2024-03-24,L005,P001,Higiene,98,186.72,0,0
2024-03-24,L005,P002,Alimentos,144,178.9,0,1
2024-03-24,L005,P003,Higiene,136,181.59,0,0
2024-03-24,L005,P004,Alimentos,84,171.34,1,0
2024-03-24,L005,P005,Alimentos,171,138.58,0,0
2024-03-24,L005,P006,Brinquedos,128,136.09,0,1
2024-03-24,L005,P007,Eletrônicos,29,145.99,0,0
2024-03-24,L005,P008,Brinquedos,24,43.05,0,0
2024-03-24,L005,P009,Higiene,42,102.86,0,0
2024-03-24,L005,P010,Alimentos,307,86.7,0,1
2024-03-31,L001,P001,Brinquedos,163,98.36,0,0
2024-03-31,L001,P002,Higiene,62,31.95,0,0
2024-03-31,L001,P003,Vestuário,46,69.85,0,1
2024-03-31,L001,P004,Alimentos,144,71.97,0,1
2024-03-31,L001,P005,Eletrônicos,150,19.46,0,0
2024-03-31,L001,P006,Higiene,148,164.26,0,0
2024-03-31,L001,P007,Vestuário,75,27.21,0,0
2024-03-31,L001,P008,Higiene,165,178.65,0,0
2024-03-31,L001,P009,Vestuário,56,52.43,1,0
2024-03-31,L001,P010,Alimentos,167,155.65,0,0
2024-03-31,L002,P001,Eletrônicos,125,118.23,1,0
2024-03-31,L002,P002,Higiene,203,11.5,0,0
2024-03-31,L002,P003,Alimentos,143,80.61,0,0
2024-03-31,L002,P004,Higiene,32,50.78,0,1
2024-03-31,L002,P005,Higiene,50,174.61,0,0
2024-03-31,L002,P006,Higiene,85,57.56,0,0
2024-03-31,L002,P007,Higiene,121,74.92,0,1
2024-03-31,L002,P008,Vestuário,59,108.84,0,0
2024-03-31,L002,P009,Vestuário,267,79.51,1,0
2024-03-31,L002,P010,Vestuário,172,86.49,0,0
2024-03-31,L003,P001,Eletrônicos,92,98.69,0,0
2024-03-31,L003,P002,Eletrônicos,61,194.51,0,0
2024-03-31,L003,P003,Higiene,47,41.59,1,0
2024-03-31,L003,P004,Alimentos,95,185.89,0,0
